leaping_157.jpg,n14845743,0,91,722,514
leaping_157.jpg,n02062744,95,122,544,292
burning_217.jpg,n13165646,1,90,636,514
burning_217.jpg,n07942152,318,125,772,517
splashing_89.jpg,n10683349,22,54,542,273
splashing_89.jpg,n14845743,15,17,761,513
splashing_89.jpg,n10683126,61,74,667,266
painting_155.jpg,n03365592,17,133,719,498
crafting_134.jpg,n10787470,263,0,763,407
crafting_134.jpg,n10787470,0,26,242,500
crafting_134.jpg,n09992837,155,136,379,523
soaking_61.jpg,,,,,
locking_45.jpg,n10787470,293,16,769,524
hunting_18.jpg,n02130308,51,142,478,426
hunting_18.jpg,n02430045,306,236,540,443
unloading_339.jpg,n10287213,212,337,267,465
unloading_339.jpg,n10287213,200,89,251,197
unloading_339.jpg,n02970849,230,399,507,486
unloading_339.jpg,n00007846,196,299,272,469
unloading_339.jpg,n02691156,9,72,759,477
unloading_339.jpg,n07942152,200,324,275,473
unloading_339.jpg,n02858304,97,0,772,338
burying_4.jpg,n12102133,0,8,641,514
juggling_121.jpg,n10287213,264,113,536,485
juggling_121.jpg,n02778669,113,30,580,420
washing_191.jpg,n05600637,226,66,500,377
washing_191.jpg,n09917593,45,6,674,354
washing_191.jpg,n05216365,223,94,513,470
sleeping_44.jpg,n02084071,219,1,762,492
gluing_134.jpg,n00007846,259,0,767,330
gluing_134.jpg,n14974264,288,6,738,504
gluing_134.jpg,n14974264,17,43,218,474
sucking_215.jpg,n09827683,42,0,697,526
stroking_96.jpg,n02374451,328,4,766,505
stroking_96.jpg,n00007846,92,71,370,503
stroking_96.jpg,n10287213,1,46,410,524
cheerleading_81.jpg,n08208560,318,236,663,499
cheerleading_81.jpg,n07942152,6,238,700,499
educating_180.jpg,n09918248,0,240,769,485
educating_180.jpg,n09917593,72,174,445,483
educating_180.jpg,n10694258,323,32,512,457
shelving_136.jpg,n10787470,231,44,497,471
shelving_136.jpg,n06410904,0,262,764,504
betting_186.jpg,n03178782,267,120,491,504
grieving_164.jpg,n00007846,0,1,275,489
cresting_127.jpg,n14845743,2,162,754,520
injecting_124.jpg,n00007846,0,1,470,486
hauling_243.jpg,n04490091,74,85,725,337
hauling_243.jpg,n04467665,150,107,368,356
scraping_39.jpg,n04589593,1,32,731,502
scraping_39.jpg,n10787470,381,74,652,502
crying_284.jpg,n09827683,10,0,658,522
distracting_147.jpg,n02992529,159,62,412,235
distracting_147.jpg,n10787470,156,10,760,504
slicing_80.jpg,n00007846,0,0,430,373
slicing_80.jpg,n07628870,249,158,642,486
standing_119.jpg,n10787470,111,56,356,556
weeping_29.jpg,n10787470,9,82,454,700
signaling_14.jpg,n10287213,6,37,432,675
whistling_108.jpg,n10787470,7,72,475,692
whistling_108.jpg,n05600637,140,133,364,396
raking_191.jpg,n10787470,29,176,215,505
raking_191.jpg,n08569998,8,13,482,658
raking_191.jpg,n04050066,246,412,377,590
raking_191.jpg,n08591592,0,425,510,704
raking_191.jpg,n13152742,0,293,462,704
raking_191.jpg,n02906734,248,436,410,586
raking_191.jpg,n02906734,10,325,239,568
raking_191.jpg,n12102133,0,351,465,704
resting_35.jpg,n02430045,134,419,451,602
resting_35.jpg,n12102133,0,420,479,700
resting_35.jpg,n12102133,0,185,231,396
trimming_94.jpg,n00007846,27,0,411,472
trimming_94.jpg,n13112664,0,369,398,704
trimming_94.jpg,n03511175,0,417,494,699
trimming_94.jpg,n13152742,119,483,445,680
trimming_94.jpg,n12102133,150,434,442,680
pouring_57.jpg,n00007846,0,115,353,367
yawning_220.jpg,n02129165,102,123,292,547
aiming_132.jpg,n10287213,6,11,297,685
slouching_99.jpg,n10787470,1,21,439,593
aiming_7.jpg,n10287213,7,57,446,692
aiming_7.jpg,n10622053,0,296,497,651
shivering_71.jpg,n10287213,29,30,457,515
shivering_71.jpg,n05564590,269,446,462,540
shivering_71.jpg,n05564590,341,376,412,446
shivering_71.jpg,n04459362,62,370,420,615
shivering_71.jpg,n05563770,149,406,432,624
dissecting_216.jpg,n00007846,9,7,435,564
spilling_149.jpg,n07804323,116,73,475,704
spilling_149.jpg,n00007846,30,37,469,479
hanging_149.jpg,n10787470,45,287,481,704
hanging_149.jpg,n02728440,118,34,464,680
running_254.jpg,n10287213,128,108,251,443
tattooing_34.jpg,n10787470,113,173,494,640
frowning_225.jpg,n10787470,50,72,460,704
applying_112.jpg,n10787470,2,89,461,689
applying_112.jpg,n03816136,21,354,238,433
applying_112.jpg,n03805725,36,222,241,428
applying_112.jpg,n00007846,3,15,458,689
opening_126.jpg,n04149083,104,182,292,386
opening_126.jpg,n00007846,83,0,447,269
watering_33.jpg,n10287213,28,69,268,562
standing_130.jpg,n10285313,82,46,377,665
standing_54.jpg,n10787470,147,57,318,641
standing_54.jpg,n13104059,140,156,471,704
standing_54.jpg,n13104059,21,7,522,156
standing_114.jpg,n10787470,192,45,355,611
inflating_137.jpg,n10787470,3,32,378,703
leaning_156.jpg,n10287213,88,328,394,571
spreading_144.jpg,n10787470,8,3,476,692
taping_92.jpg,n10287213,83,0,329,498
taping_92.jpg,n09334396,0,67,428,692
taping_92.jpg,n00007846,26,0,362,526
taping_92.jpg,n04199027,203,449,324,594
educating_191.jpg,n10787470,205,182,458,520
educating_191.jpg,n10665698,24,317,496,660
educating_191.jpg,n10694258,245,101,406,526
educating_191.jpg,n09917593,7,307,406,687
educating_191.jpg,n08238463,2,397,459,687
loading_355.jpg,n10787470,89,18,463,569
loading_355.jpg,n03207941,162,299,368,655
signing_3.jpg,n10287213,6,17,457,632
crafting_18.jpg,n00007846,260,374,519,724
crafting_18.jpg,n00007846,0,397,255,639
telephoning_18.jpg,n10787470,165,161,505,682
paying_195.jpg,n00007846,52,20,468,667
tilting_137.jpg,n02084071,64,50,496,632
caressing_211.jpg,n10287213,187,35,533,700
caressing_211.jpg,n10787470,0,26,504,617
descending_243.jpg,n02913152,22,11,489,721
falling_316.jpg,n04298171,130,160,492,733
falling_316.jpg,n10787470,10,20,481,634
falling_316.jpg,n02728440,10,516,314,718
standing_183.jpg,n10287213,136,240,330,716
standing_183.jpg,n10787470,113,36,338,725
hitting_280.jpg,n09835506,85,224,472,712
submerging_66.jpg,n10287213,139,142,405,572
submerging_66.jpg,n14845743,14,5,498,717
drinking_21.jpg,n02881193,22,277,491,713
drinking_21.jpg,n02084071,10,16,453,538
communicating_35.jpg,n09963574,70,45,325,501
shoveling_49.jpg,n10287213,224,192,490,643
shoveling_49.jpg,n07942152,127,38,505,672
mopping_72.jpg,n10287213,173,151,345,553
mopping_72.jpg,n03365592,111,449,484,725
installing_291.jpg,n10287213,0,155,352,685
ignoring_98.jpg,n04555897,223,308,443,544
ignoring_98.jpg,n10287213,11,51,414,653
ignoring_98.jpg,n04317175,111,241,377,546
aiming_26.jpg,n10287213,4,16,495,596
aiming_26.jpg,n03467984,56,151,357,405
weighing_203.jpg,n10787470,210,47,420,642
weighing_203.jpg,n05216365,244,231,375,335
weighing_203.jpg,n05216365,0,371,340,521
juggling_194.jpg,n10287213,120,227,382,679
rubbing_175.jpg,n10787470,94,58,380,535
rubbing_175.jpg,n03365592,11,376,505,728
commuting_29.jpg,n10787470,128,22,339,463
commuting_29.jpg,n02834778,155,336,246,566
mending_291.jpg,n04021798,63,193,287,622
emerging_189.jpg,n14845743,95,0,285,628
mopping_42.jpg,n10287213,94,58,322,523
crowning_110.jpg,n10787470,139,150,347,671
fetching_110.jpg,n01145688,130,352,482,568
fetching_110.jpg,n02084071,0,103,365,652
providing_105.jpg,n09827683,46,339,343,619
providing_105.jpg,n10787470,140,83,510,616
providing_105.jpg,n09917593,0,215,271,730
tickling_21.jpg,n10287213,3,17,520,482
shushing_250.jpg,n10287213,192,195,366,665
shushing_250.jpg,n10787470,24,99,391,715
grinding_107.jpg,n00007846,114,173,263,488
grinding_107.jpg,n03990474,105,413,228,606
curtsying_136.jpg,n10287213,217,89,426,692
curtsying_136.jpg,n10787470,64,168,222,680
curtsying_136.jpg,n07985628,43,14,469,644
stacking_138.jpg,n10084295,89,0,500,711
embracing_266.jpg,n10287213,239,50,538,477
embracing_266.jpg,n10787470,378,113,568,518
embracing_266.jpg,n10448983,262,36,495,483
embracing_266.jpg,n09889539,222,71,441,519
spying_222.jpg,n10287213,6,9,748,514
taxiing_70.jpg,n03595860,9,16,755,341
taxiing_70.jpg,n04120842,5,167,768,516
taxiing_70.jpg,n02691156,194,17,662,284
grinding_145.jpg,n03699975,229,72,673,341
grinding_145.jpg,n15098161,383,164,697,411
complaining_11.jpg,n10287213,301,53,697,526
complaining_11.jpg,n10787470,7,80,459,522
decorating_103.jpg,n00007846,394,10,752,508
dripping_260.jpg,n11669921,14,0,430,487
sewing_160.jpg,n00007846,241,0,740,382
sewing_160.jpg,n03309808,226,172,577,361
sewing_160.jpg,n05564590,360,115,499,297
shrugging_45.jpg,n10787470,15,89,598,523
smelling_72.jpg,n10287213,304,79,766,522
smelling_72.jpg,n10787470,0,107,598,508
painting_255.jpg,n10287213,61,7,414,508
soaking_76.jpg,n02881193,9,45,752,498
pulling_283.jpg,n03495039,235,210,369,258
pulling_283.jpg,n02970849,356,117,712,333
pulling_283.jpg,n04543158,454,87,700,332
pulling_283.jpg,n02084071,67,152,432,445
photographing_98.jpg,n02841315,297,104,657,296
photographing_98.jpg,n02942699,365,96,651,300
photographing_98.jpg,n10287213,13,3,651,507
congregating_69.jpg,n07942152,60,177,767,383
rafting_225.jpg,n07942152,224,148,436,305
rafting_225.jpg,n07942152,458,25,690,341
packing_252.jpg,n10287213,191,85,501,469
packing_252.jpg,n03253886,237,357,547,519
skiing_156.jpg,,,,,
serving_93.jpg,n10787470,171,67,461,481
serving_93.jpg,n10763383,5,0,453,514
serving_93.jpg,n10763620,126,83,479,377
lecturing_255.jpg,n07942152,0,40,728,499
punching_19.jpg,n10287213,31,0,419,507
punching_19.jpg,n05600637,170,13,267,174
shushing_287.jpg,n10787470,125,0,657,521
washing_54.jpg,n10787470,34,57,620,525
washing_54.jpg,n05254795,67,44,370,376
checking_77.jpg,n02958343,11,12,454,471
butting_93.jpg,n02430045,378,180,722,402
butting_93.jpg,n02419796,45,13,744,439
butting_93.jpg,n02423022,52,236,523,412
butting_93.jpg,n02423022,453,38,611,196
snuggling_66.jpg,n02324045,64,149,772,513
snuggling_66.jpg,n02121620,0,20,618,499
foraging_302.jpg,n13152742,0,235,745,501
ignoring_12.jpg,n10787470,431,51,697,460
ignoring_12.jpg,n10787470,8,124,377,427
stumbling_109.jpg,n09411430,38,140,772,506
stumbling_109.jpg,n10287213,189,56,464,351
stumbling_109.jpg,n14845743,4,10,772,508
interviewing_288.jpg,n10287213,526,63,730,487
interviewing_288.jpg,n10787470,121,118,318,391
scraping_136.jpg,n15098161,32,0,757,525
blocking_228.jpg,n09334396,156,68,747,522
blocking_228.jpg,n10101634,327,218,691,510
extinguishing_186.jpg,n04330267,128,201,356,444
extinguishing_186.jpg,n07942152,413,188,607,464
extinguishing_186.jpg,n02954068,145,231,568,430
fording_123.jpg,n04490091,132,134,570,332
pressing_23.jpg,,,,,
clearing_104.jpg,n09334396,23,112,659,501
perspiring_110.jpg,n10287213,147,3,558,515
giving_250.jpg,n10287213,349,87,621,450
giving_250.jpg,n10787470,233,202,463,494
giving_250.jpg,n07942152,48,29,669,513
sweeping_136.jpg,n10287213,312,82,473,290
ascending_42.jpg,n00007846,475,83,597,375
ascending_42.jpg,n09359803,17,0,609,505
pasting_166.jpg,n10129825,0,22,626,461
flaming_241.jpg,n13480848,13,71,461,490
pumping_167.jpg,n10287213,216,150,464,452
pumping_167.jpg,n10287213,524,17,686,433
pumping_167.jpg,n07942152,137,7,507,497
landing_109.jpg,n03512147,78,0,564,271
milking_194.jpg,n10787470,14,61,320,423
milking_194.jpg,n10787470,362,12,681,504
milking_194.jpg,n07942152,6,15,414,497
pushing_338.jpg,n10287213,291,85,555,460
immersing_214.jpg,n14845743,34,0,665,488
immersing_214.jpg,n07942152,0,170,686,511
queuing_12.jpg,n07942152,10,67,670,497
wrapping_43.jpg,n03481172,234,0,437,337
wrapping_43.jpg,n00007846,140,144,704,493
tilling_78.jpg,n03649909,180,156,457,412
tilling_78.jpg,n04465501,195,130,483,386
tilling_78.jpg,n12102133,0,98,677,515
whisking_164.jpg,n03990474,117,139,666,495
whisking_164.jpg,n00021265,158,168,516,463
deflecting_11.jpg,n10179291,373,112,519,355
deflecting_11.jpg,n10179291,0,75,348,518
tilting_193.jpg,n05311054,365,71,433,144
tilting_193.jpg,n10787470,49,0,502,514
camping_5.jpg,n04411264,6,40,621,473
circling_145.jpg,n01503061,151,21,556,491
drinking_240.jpg,n10287213,122,24,598,509
cooking_257.jpg,n10287213,324,69,557,502
cooking_257.jpg,n10287213,21,136,320,425
cooking_257.jpg,n03880531,64,312,411,505
dissecting_189.jpg,n10287213,330,28,506,294
dissecting_189.jpg,n07942152,0,12,637,455
locking_160.jpg,n00007846,0,40,504,484
shivering_184.jpg,n10787470,120,18,395,519
sweeping_8.jpg,n10787470,373,84,470,380
sweeping_8.jpg,n10787470,351,388,465,419
sweeping_8.jpg,n09334396,82,324,678,514
sweeping_8.jpg,n09334396,0,21,670,308
sweeping_8.jpg,n02906734,442,196,555,404
throwing_252.jpg,n10285313,121,193,355,491
crashing_190.jpg,n02958343,44,56,587,404
crashing_190.jpg,n04468005,267,116,564,397
providing_1.jpg,n10787470,326,145,655,504
swimming_228.jpg,,,,,
waving_150.jpg,n08208560,40,18,700,383
waving_150.jpg,n07942152,56,43,665,471
biking_249.jpg,n07942152,0,78,605,509
filming_45.jpg,n10287213,302,110,484,487
circling_124.jpg,n01503061,42,5,751,345
circling_124.jpg,n01503061,420,469,524,505
loading_104.jpg,n08212347,22,136,752,524
loading_104.jpg,n02691156,2,13,780,340
loading_104.jpg,n02691156,439,467,559,506
spying_146.jpg,n10287213,41,115,562,515
spying_146.jpg,n02841315,236,217,568,398
hitchhiking_41.jpg,n04490091,367,166,677,379
hitchhiking_41.jpg,n10787470,264,153,417,420
walking_93.jpg,n07942152,106,120,370,330
assembling_233.jpg,n07942152,68,55,780,380
moistening_26.jpg,n10787470,161,3,771,505
moistening_26.jpg,n00007846,10,6,326,416
packing_149.jpg,n03051540,338,180,780,405
packing_149.jpg,n10787470,34,3,750,496
drenching_174.jpg,n14845743,185,1,754,422
drenching_174.jpg,n07942152,17,245,764,491
examining_117.jpg,n10287213,0,1,707,348
examining_117.jpg,n10787470,230,58,686,513
buckling_184.jpg,n10787470,97,0,691,423
lifting_80.jpg,n10787470,168,124,614,516
clinging_294.jpg,n02129165,90,7,620,409
mopping_88.jpg,n09334396,0,213,766,519
mopping_88.jpg,n00007846,342,83,587,376
branching_225.jpg,,,,,
flaming_80.jpg,n07302836,294,204,545,313
flaming_80.jpg,n02913152,42,144,368,467
flaming_80.jpg,n02913152,378,239,602,338
floating_152.jpg,n04194289,195,149,547,432
floating_152.jpg,n04194289,79,328,146,387
sprinkling_122.jpg,n14845743,267,21,759,269
sprinkling_122.jpg,n04289027,121,225,407,457
sprinkling_122.jpg,n04289027,419,121,635,513
sprinkling_122.jpg,n12102133,6,192,755,516
offering_270.jpg,n10287213,65,114,396,491
offering_270.jpg,n10787470,334,66,650,502
camouflaging_162.jpg,n12102133,1,0,762,516
riding_104.jpg,n10287213,248,0,478,369
riding_104.jpg,n02374451,330,184,659,509
spearing_150.jpg,n10019552,309,1,770,433
spearing_150.jpg,n00007846,261,76,780,500
teaching_255.jpg,n07942152,0,20,653,510
writing_264.jpg,n00007846,8,0,621,372
writing_264.jpg,n14974264,0,69,780,507
protesting_63.jpg,n10002760,2,0,774,506
hoeing_159.jpg,n09334396,3,0,545,497
hoeing_159.jpg,n09334396,682,259,766,499
hoeing_159.jpg,n09334396,584,198,662,442
hoeing_159.jpg,n07942152,155,110,594,419
racing_102.jpg,n04037443,204,82,423,500
racing_102.jpg,n04037443,452,311,579,510
racing_102.jpg,n04037443,466,72,556,302
stampeding_139.jpg,n02391049,66,16,760,438
sneezing_129.jpg,n10787470,4,0,506,770
smelling_9.jpg,n10287213,8,10,506,771
placing_171.jpg,n10787470,98,225,438,655
caressing_203.jpg,n10787470,25,91,509,757
caressing_203.jpg,n05558717,0,257,344,494
soaring_167.jpg,n01613294,46,225,399,627
climbing_153.jpg,n02374451,240,325,466,738
climbing_153.jpg,n00007846,134,401,270,650
climbing_153.jpg,n13104059,0,25,370,703
pedaling_38.jpg,n04482393,171,340,402,670
pedaling_38.jpg,n10285313,167,154,386,571
pedaling_38.jpg,n02834778,263,343,383,614
boating_212.jpg,n10287213,138,381,262,587
sprinkling_39.jpg,n14845743,1,222,493,772
hugging_126.jpg,n10285313,0,116,345,766
weighing_256.jpg,n10287213,93,80,495,772
buckling_0.jpg,n00007846,8,387,222,711
buckling_0.jpg,n00007846,257,307,489,658
circling_233.jpg,n02512053,144,277,210,341
circling_233.jpg,n02512053,297,121,356,177
circling_233.jpg,n01482330,150,187,417,652
shrugging_79.jpg,n10787470,26,228,477,771
decorating_176.jpg,n04546855,12,0,455,745
decorating_176.jpg,n10787470,180,223,526,772
decorating_176.jpg,n03931765,182,216,337,379
decorating_176.jpg,n03876519,118,244,262,385
decorating_176.jpg,n03876519,296,120,362,208
clenching_83.jpg,n00007846,40,91,363,772
making_129.jpg,n10287213,340,55,524,632
making_129.jpg,n10287213,3,125,263,538
making_129.jpg,n07649854,0,497,381,587
making_129.jpg,n07942152,6,60,358,706
admiring_269.jpg,n10787470,47,50,420,610
leaking_227.jpg,n14845743,3,1,499,772
unlocking_36.jpg,n00007846,0,369,253,641
unlocking_36.jpg,n03221720,17,15,507,754
unlocking_36.jpg,n03613294,172,478,354,544
reassuring_193.jpg,n10787470,188,15,526,711
drenching_78.jpg,n14845743,11,68,345,741
drenching_78.jpg,n07965085,114,339,390,717
displaying_65.jpg,n10287213,59,103,467,768
displaying_65.jpg,n10285313,41,226,462,771
shushing_30.jpg,n10287213,88,33,500,746
climbing_147.jpg,n10084295,80,438,293,567
climbing_147.jpg,n09334396,63,0,497,604
climbing_147.jpg,n10129825,84,407,281,571
climbing_147.jpg,n14009946,217,193,424,433
imitating_1.jpg,n10287213,106,314,330,738
exterminating_67.jpg,n10287213,40,2,365,704
attacking_133.jpg,n10287213,79,436,339,741
heaving_130.jpg,n10287213,142,295,418,753
heaving_130.jpg,n02790996,188,276,421,376
heaving_130.jpg,n04571292,124,219,511,393
heaving_130.jpg,n10773394,134,322,428,682
juggling_62.jpg,n10287213,112,254,291,654
juggling_62.jpg,n04317420,121,166,395,368
juggling_62.jpg,n02882647,120,166,468,342
shopping_255.jpg,n10787470,13,12,348,650
drenching_111.jpg,n10287213,150,239,473,508
drenching_111.jpg,n06793426,54,75,278,368
drenching_111.jpg,n14845743,2,203,482,761
drenching_111.jpg,n02909870,66,118,217,278
